"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","D.precedence.measurement.ID","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious"
45029,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6400)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,50,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11380, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45031,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6409)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,33,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11398, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45033,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6419)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,100,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11418, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45035,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6438)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,50,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11456, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45037,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6440)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,133,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11460, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45039,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6441)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,167,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11462, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45041,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6473)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,150,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11526, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45043,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6474)","30","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,167,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11528, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45045,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6400)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,50,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11381, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45047,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6409)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,33,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11399, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45049,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6419)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,100,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11419, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45051,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6438)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,50,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11457, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45053,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6440)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,133,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11461, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45055,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6441)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,167,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11463, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45057,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6473)","35","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,150,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11527, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45059,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6474)","30","woody","2TEB",NA,"Dalbergia hupeana","stand.density","NI",9,NA,9,NA,9,167,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11529, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45061,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6363)","35","woody","NAC",NA,"Dichotomanthus tristaniicarpa","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11306, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45063,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6363)","35","woody","NAC",NA,"Dichotomanthus tristaniicarpa","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11307, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45065,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6471)","35","woody","NAC",NA,"Diospyros kaki","stand.density","NI",9,NA,9,NA,9,200,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11522, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45067,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6471)","35","woody","NAC",NA,"Diospyros kaki","stand.density","NI",9,NA,9,NA,9,200,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11523, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45069,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6458)","35","woody","NAC",NA,"Emmenopterys henryi Oliv.","stand.density","NI",9,NA,9,NA,9,50,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11496, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45071,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6458)","35","woody","NAC",NA,"Emmenopterys henryi Oliv.","stand.density","NI",9,NA,9,NA,9,50,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11497, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45073,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6437)","35","woody","NAC",NA,"Euonymus alatus","stand.density","NI",9,NA,9,NA,9,133,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11454, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45075,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6437)","35","woody","NAC",NA,"Euonymus alatus","stand.density","NI",9,NA,9,NA,9,133,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11455, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45077,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6444)","35","woody","NAC",NA,"Fortunearia sinensis Rehd","stand.density","NI",9,NA,9,NA,9,467,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11468, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45079,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6444)","35","woody","NAC",NA,"Fortunearia sinensis Rehd","stand.density","NI",9,NA,9,NA,9,467,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11469, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45081,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6354)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11288, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45083,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6357)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11294, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45085,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6404)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11388, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45087,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6410)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,83,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11400, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45089,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6354)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11289, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45091,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6357)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11295, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45093,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6404)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11389, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45095,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6410)","35","woody","2TDB",NA,"Fraxinus chinensis","stand.density","NI",9,NA,9,NA,9,83,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11401, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45097,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6388)","35","woody","2TD",NA,"Koelreuteria paniculata Laxm.","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11356, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45099,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6421)","35","woody","2TD",NA,"Koelreuteria paniculata Laxm.","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11422, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45101,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6511)","35","woody","2TD",NA,"Koelreuteria paniculata Laxm.","stand.density","NI",9,NA,9,NA,9,383,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11602, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45103,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6388)","35","woody","2TD",NA,"Koelreuteria paniculata Laxm.","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11357, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45105,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6421)","35","woody","2TD",NA,"Koelreuteria paniculata Laxm.","stand.density","NI",9,NA,9,NA,9,17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11423, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
45107,"Xin Henan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 6511)","35","woody","2TD",NA,"Koelreuteria paniculata Laxm.","stand.density","NI",9,NA,9,NA,9,383,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #11603, site.id #5393",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
