measurementID,sites.sitename,plot.name,stand.age,dominantveg,scientificname,acceptedsymbol,Regentype,Managementtype,variables.name,method_id,date,dateloc,start_date,start_dateloc,end_date,end_dateloc,mean,n,statname,stat,notes,covariate_1,coV1_value,coV1_units,covariate_2,coV2_value,coV2_units,covariate_3,coV3_value,coV3_units,dupcode,dupnum,citations.doi,citations.author,citations.year,citations.title,loaded_from,measurementID.v1,ForC_investigator
3832,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_ag,380,1985.01.01,8.5,NA,9,NA,9,52.9,4,NI,NI,NA,min_dbh,1,cm,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1433,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3833,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,7.88,4,NI,NI,NA,depth,70,cm,NA,NA,NA,NA,NA,NA,R,5,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1456,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3834,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_total,410,1985.01.01,8.5,NA,9,NA,9,60.8,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1479,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3835,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Deadwood,424,1985.01.01,8.5,NA,9,NA,9,22.5,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1502,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3836,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,2.32,4,NI,NI,NA,depth,0,cm,NA,NA,NA,NA,NA,NA,R,1,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1528,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3837,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,5.44,4,NI,NI,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,R,2,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1529,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3838,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,6.24,4,NI,NI,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,R,3,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1530,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3839,Saldarriaga chronosequence II,Observational II,11,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,6.77,4,NI,NI,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,R,4,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1531,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3840,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_foliage,422,1985.01.01,8.5,NA,9,NA,9,7.84,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1388,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3841,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_ags,443,1985.01.01,8.5,NA,9,NA,9,69.6,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1411,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3842,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_ag,380,1985.01.01,8.5,NA,9,NA,9,81.8,4,NI,NI,NA,min_dbh,1,cm,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1434,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3843,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,16.4,4,NI,NI,NA,depth,70,cm,NA,NA,NA,NA,NA,NA,R,5,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1457,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3844,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_total,410,1985.01.01,8.5,NA,9,NA,9,98.2,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1480,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3845,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Deadwood,424,1985.01.01,8.5,NA,9,NA,9,2.64,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1503,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3846,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,4.07,4,NI,NI,NA,depth,0,cm,NA,NA,NA,NA,NA,NA,R,1,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1532,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3847,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,9.76,4,NI,NI,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,R,2,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1533,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3848,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,13.29,4,NI,NI,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,R,3,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1534,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3849,Saldarriaga chronosequence III,Observational III,12,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,14.47,4,NI,NI,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,R,4,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1535,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3850,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_foliage,422,1985.01.01,8.5,NA,9,NA,9,6.24,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1389,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3851,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_ags,443,1985.01.01,8.5,NA,9,NA,9,49.3,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1412,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3852,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_ag,380,1985.01.01,8.5,NA,9,NA,9,53.4,4,NI,NI,NA,min_dbh,1,cm,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1435,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3853,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,7.4,4,NI,NI,NA,depth,70,cm,NA,NA,NA,NA,NA,NA,R,5,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1458,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3854,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_total,410,1985.01.01,8.5,NA,9,NA,9,60.8,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1481,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3855,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Deadwood,424,1985.01.01,8.5,NA,9,NA,9,15.2,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1504,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3856,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,2.21,4,NI,NI,NA,depth,0,cm,NA,NA,NA,NA,NA,NA,R,1,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1536,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3857,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,5.19,4,NI,NI,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,R,2,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1537,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3858,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,5.87,4,NI,NI,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,R,3,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1538,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3859,Saldarriaga chronosequence IV,Observational IV,14,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,6.37,4,NI,NI,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,R,4,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1539,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3860,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_foliage,422,1985.01.01,8.5,NA,9,NA,9,6.8,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1394,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3861,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_ags,443,1985.01.01,8.5,NA,9,NA,9,52,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1417,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3862,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_ag,380,1985.01.01,8.5,NA,9,NA,9,53.8,4,NI,NI,NA,min_dbh,1,cm,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1440,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3863,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,8.11,4,NI,NI,NA,depth,70,cm,NA,NA,NA,NA,NA,NA,R,5,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1463,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3864,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_total,410,1985.01.01,8.5,NA,9,NA,9,61.9,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1486,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3865,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Deadwood,424,1985.01.01,8.5,NA,9,NA,9,9.01,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1509,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3866,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,2.37,4,NI,NI,NA,depth,0,cm,NA,NA,NA,NA,NA,NA,R,1,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1556,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3867,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,5.57,4,NI,NI,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,R,2,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1557,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3868,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,6.43,4,NI,NI,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,R,3,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1558,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3869,Saldarriaga chronosequence IX,Observational IX,30,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,6.99,4,NI,NI,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,R,4,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1559,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3870,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_foliage,422,1985.01.01,8.5,NA,9,NA,9,10.7,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1390,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3871,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_ags,443,1985.01.01,8.5,NA,9,NA,9,75.4,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1413,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3872,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_ag,380,1985.01.01,8.5,NA,9,NA,9,83.3,4,NI,NI,NA,min_dbh,1,cm,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1436,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3873,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,16.7,4,NI,NI,NA,depth,70,cm,NA,NA,NA,NA,NA,NA,R,5,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1459,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3874,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_total,410,1985.01.01,8.5,NA,9,NA,9,100,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1482,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3875,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Deadwood,424,1985.01.01,8.5,NA,9,NA,9,0.7,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1505,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3876,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,4.13,4,NI,NI,NA,depth,0,cm,NA,NA,NA,NA,NA,NA,R,1,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1540,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3877,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,9.91,4,NI,NI,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,R,2,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1541,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3878,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,13.55,4,NI,NI,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,R,3,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1542,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3879,Saldarriaga chronosequence V,Observational V,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,14.77,4,NI,NI,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,R,4,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1543,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3880,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_foliage,422,1985.01.01,8.5,NA,9,NA,9,9.93,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1391,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3881,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_ags,443,1985.01.01,8.5,NA,9,NA,9,53.2,4,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1414,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3882,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_ag,380,1985.01.01,8.5,NA,9,NA,9,61.5,4,NI,NI,NA,min_dbh,1,cm,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1437,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3883,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,11.9,4,NI,NI,NA,depth,70,cm,NA,NA,NA,NA,NA,NA,R,5,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1460,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3884,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_total,410,1985.01.01,8.5,NA,9,NA,9,73.4,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1483,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3885,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Deadwood,424,1985.01.01,8.5,NA,9,NA,9,1.63,4,NI,NI,NA,NA,NA,NA,allometric_equation,8,NA,NA,NA,NA,0,0,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1506,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3886,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,3.17,4,NI,NI,NA,depth,0,cm,NA,NA,NA,NA,NA,NA,R,1,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1544,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3887,Saldarriaga chronosequence VI,Observational VI,20,2TEB,NA,2TEB,natcult,UM,Biomass_root_total,406,1985.01.01,8.5,NA,9,NA,9,7.53,4,NI,NI,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,R,2,10.2307/2260625,Saldarriaga,1988,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,,1545,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
