history.ID,sites.sitename,plot.name,plot.area,event.sequence,date,date.loc,hist.cat,hist.type,est.regrowth.assumed.same.year,level,units,percent.mortality,hist.notes,plothistory.ID.v1
5196.01,Stillberg,Alpine Larix-Pine stand planted in 1975 with CO2 (575 ppm) treatment. ,NAC,1,1975,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,"afforestation experiment established in 1975 slightly above the natural treeline. Three treeline species, Larix decidua L., Pinus cembra L., and Pinus uncinata Ramond, were planted across an area of 5 ha spanning an altitudinal range of 2,080Ð2,230 m a.s.l.",NA
5196.02,Stillberg,Alpine Larix-Pine stand planted in 1975 with CO2 (575 ppm) treatment. ,NAC,2,1975,NAC,Regrowth,Planted,1,NA,NA,NA,"afforestation experiment established in 1975 slightly above the natural treeline. Three treeline species, Larix decidua L., Pinus cembra L., and Pinus uncinata Ramond, were planted across an area of 5 ha spanning an altitudinal range of 2,080Ð2,230 m a.s.l.",NA
5196.03,Stillberg,Alpine Larix-Pine stand planted in 1975 with CO2 (575 ppm) treatment. ,NAC,3,NAC,NAC,Management,CO2_fumigation,NA,NAC,NA,NA,CO2,NA
5204.01,Badaling Mountain,Aggrading Temperate Evergreen Forest. Stand established around 2007,NAC,1,2007,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5205.01,La Foa River,Salt flat Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5206.01,La Foa River,Rhizophora spp. Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5207.01,La Foa River,Avicennia marina Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5208.01,Mae-Moh,Tropical Deciduous Forest. Stand established around 1967,NAC,1,1967,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5209.01,Mae-Moh,Tropical Deciduous Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5210.01,Caxiuana~ National Forest Reserve,Tropical Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5211.01,Caxiuana~ National Forest Reserve,Tropical Evergreen Forest with Drought treatment,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5211.02,Caxiuana~ National Forest Reserve,Tropical Evergreen Forest with Drought treatment,NAC,2,NAC,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5211.03,Caxiuana~ National Forest Reserve,Tropical Evergreen Forest with Drought treatment,NAC,3,NAC,NAC,Management,Precipitation diversion,NA,NAC,NA,NAC,Drought,NA
5212.01,UNF,Tropical Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5213.01,DF,Managed Tropical Evergreen Forest with Drained treatment. Stand established around 1995,NAC,1,1995,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5214.01,BF,Aggrading Tropical Evergreen Forest. Stand established around 2002,NAC,1,2002,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5215.01,Caxiuana~ National Forest Reserve,Aggrading Tropical Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5216.01,Caxiuana~ National Forest Reserve,Aggrading Tropical Evergreen Forest. Stand established around 1960,NAC,1,1960,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5217.01,Uljin-gun,Temperate Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5218.01,Zhang_2015_eocd research site in China,Tropical Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5219.01,Zhang_2015_eocd research site in China,Tropical Evergreen Forest with Drought treatment,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5219.02,Zhang_2015_eocd research site in China,Tropical Evergreen Forest with Drought treatment,NAC,2,NAC,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5219.03,Zhang_2015_eocd research site in China,Tropical Evergreen Forest with Drought treatment,NAC,3,NAC,NAC,Management,Precipitation diversion,NA,NAC,NA,NAC,Drought,NA
5220.01,Miyaluo Experimental Forest,Temperate Evergreen Forest. Stand established around 1938,NAC,1,1938,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5221.01,Miyaluo Experimental Forest,Temperate Evergreen Forest. Stand established around 1808,NAC,1,1808,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5222.01,Lakevale,Temperate Evergreen Forest. Stand established around 1919,NAC,1,1919,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5223.01,Lakevale,Temperate Evergreen Forest. Stand established around 2003,NAC,1,2003,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5225.01,Pomquet,Temperate Evergreen Forest. Stand established around 2003,NAC,1,2003,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5227.01,Jiulong River Estuary Mangrove Reserve,Kandelia obovata Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5228.01,Jiulong River Estuary Mangrove Reserve,Sonneratia apetala Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5229.01,Jiulong River Estuary Mangrove Reserve,Cyperus malaccensis Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5230.01,Jiulong River Estuary Mangrove Reserve,Spartina alterniflora Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5231.01,Stones River National Battlefield,Temperate Deciduous Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5232.01,TKY,Temperate Deciduous Forest. Stand established around 1950,NAC,1,1950,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5233.01,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with fire exclusion,NAC,1,NI,9,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5233.02,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with fire exclusion,NAC,2,1972,8.5,Disturbance,Cut,NA,NA,NA,<100%,"last thinnings 1964,1974,1979. date given is average of these",NA
5233.03,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with fire exclusion,NAC,3,1947,8.5,Disturbance,Burned,NA,NA,NA,NA,"last burns 1931,1935,1974. date given is average of these",NA
5234.01,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with low intensity burn approximately every 3 years (AH),NAC,1,NI,9,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5234.02,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with low intensity burn approximately every 3 years (AH),NAC,2,1972,8.5,Disturbance,Cut,NA,NA,NA,<100%,"last thinnings 1964,1974,1979. date given is average of these",NA
5234.03,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with low intensity burn approximately every 3 years (AH),NAC,3,2007,9,Disturbance,Burned,NA,3,yr,<100%,"starting 1987-2007, fire return ~every 3 years",NA
5235.01,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with low intensity burn approximately every 10 years (AL),NAC,1,NI,9,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5235.02,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with low intensity burn approximately every 10 years (AL),NAC,2,1972,8.5,Disturbance,Cut,NA,NA,NA,<100%,"last thinnings 1964,1974,1979. date given is average of these",NA
5235.03,Wombat State Forest Fire Effect Study Areas (FESA) ,Mediterranean Deciduous Forest with low intensity burn approximately every 10 years (AL),NAC,3,2007,9,Disturbance,Burned,NA,10,yr,<100%,"starting 1987-2007, fire return ~every 10 years",NA
5236.01,Wangdonggou,Aggrading Temperate Deciduous Forest. Stand established around 1983,NAC,1,1983,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5237.01,Wangdonggou,Aggrading Temperate Deciduous Forest. Stand established around 1976,NAC,1,1976,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5238.01,Maoxian Mountain Ecosystem Research Station,Managed Temperate Evergreen Forest with Thinned (Small gap) treatment. Stand established around 1984,NAC,1,1984,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5238.02,Maoxian Mountain Ecosystem Research Station,Managed Temperate Evergreen Forest with Thinned (Small gap) treatment. Stand established around 1984,NAC,2,1984,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5238.03,Maoxian Mountain Ecosystem Research Station,Managed Temperate Evergreen Forest with Thinned (Small gap) treatment. Stand established around 1984,NAC,3,NAC,NAC,Disturbance,Cut,NA,NAC,NA,<100%,Thinned  Small gap,NA
5239.01,Maoxian Mountain Ecosystem Research Station,Managed Temperate Evergreen Forest with Thinned (Intermediate gap) treatment. Stand established around 1984,NAC,1,1984,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5239.02,Maoxian Mountain Ecosystem Research Station,Managed Temperate Evergreen Forest with Thinned (Intermediate gap) treatment. Stand established around 1984,NAC,2,1984,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5239.03,Maoxian Mountain Ecosystem Research Station,Managed Temperate Evergreen Forest with Thinned (Intermediate gap) treatment. Stand established around 1984,NAC,3,NAC,NAC,Disturbance,Cut,NA,NAC,NA,<100%,Thinned  Intermediate gap,NA
5240.01,Catalina-Jimenez Critical Zone Observatory - Granite,Temperate Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5241.01,Catalina-Jimenez Critical Zone Observatory - Schist,Temperate Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5242.01,Valles Caldera National Preserve - SW aspect,Temperate Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5243.01,Valles Caldera National Preserve - NE aspect,Temperate Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5244.01,Klet' Mountain,Temperate Mixed Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5245.01,Tianmu Mountain,Managed Aggrading Subtropical Evergreen Forest with Thinning (Trees selectively harvested at 20% intensity about every 15 years) treatment. Stand established around 1677,NAC,1,1677,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5245.02,Tianmu Mountain,Managed Aggrading Subtropical Evergreen Forest with Thinning (Trees selectively harvested at 20% intensity about every 15 years) treatment. Stand established around 1677,NAC,2,1677,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5245.03,Tianmu Mountain,Managed Aggrading Subtropical Evergreen Forest with Thinning (Trees selectively harvested at 20% intensity about every 15 years) treatment. Stand established around 1677,NAC,3,NAC,NAC,Disturbance,Cut,NA,NAC,NA,<100%,Thinning  Trees selectively harvested at 20% intensity about every 15 years,NA
5246.01,Tianmu Mountain,Managed Aggrading Subtropical Deciduous Forest with Thinning (Mature stems removed at age 6 or 7) treatment. Stand established around 1576,NAC,1,1576,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5246.02,Tianmu Mountain,Managed Aggrading Subtropical Deciduous Forest with Thinning (Mature stems removed at age 6 or 7) treatment. Stand established around 1576,NAC,2,1576,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5246.03,Tianmu Mountain,Managed Aggrading Subtropical Deciduous Forest with Thinning (Mature stems removed at age 6 or 7) treatment. Stand established around 1576,NAC,3,NAC,NAC,Disturbance,Cut,NA,NAC,NA,<100%,Thinning  Mature stems removed at age 6 or 7,NA
5247.01,Caxiuana National Forest,Tropical Deciduous Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5248.01,Caxiuana National Forest,Tropical Deciduous Forest with Drought (70% total rainfall drained from plot) treatment,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5248.02,Caxiuana National Forest,Tropical Deciduous Forest with Drought (70% total rainfall drained from plot) treatment,NAC,2,NAC,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5248.03,Caxiuana National Forest,Tropical Deciduous Forest with Drought (70% total rainfall drained from plot) treatment,NAC,3,NAC,NAC,Management,Precipitation diversion,NA,NAC,NA,NAC,Drought  70% total rainfall drained from plot,NA
5249.01,Hontomin,Mediterranean Deciduous Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5250.01,Bingla Mountain Forest Ecological Station,Temperate Deciduous Forest. Stand established around 1964,NAC,1,1964,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5251.01,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5252.01,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest with Fertilized (Inorganic fertilizer) treatment,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5252.02,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest with Fertilized (Inorganic fertilizer) treatment,NAC,2,NAC,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5252.03,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest with Fertilized (Inorganic fertilizer) treatment,NAC,3,NAC,NAC,Management,Fertilization,NA,NAC,NA,NA,Fertilized  Inorganic fertilizer,NA
5253.01,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest with Fertilized (Organic fertilizer) treatment,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5253.02,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest with Fertilized (Organic fertilizer) treatment,NAC,2,NAC,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5253.03,Zhang_2013_eofo research site in Zhejiang China,Subtropical Deciduous Forest with Fertilized (Organic fertilizer) treatment,NAC,3,NAC,NAC,Management,Fertilization,NA,NAC,NA,NA,Fertilized  Organic fertilizer,NA
5254.01,Zhang_2013_eofo research site in Zhejiang China,"Subtropical Deciduous Forest with Fertilized (Half inorganic, half organic fertilizer) treatment",NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5254.02,Zhang_2013_eofo research site in Zhejiang China,"Subtropical Deciduous Forest with Fertilized (Half inorganic, half organic fertilizer) treatment",NAC,2,NAC,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5254.03,Zhang_2013_eofo research site in Zhejiang China,"Subtropical Deciduous Forest with Fertilized (Half inorganic, half organic fertilizer) treatment",NAC,3,NAC,NAC,Management,Fertilization,NA,NAC,NA,NA,"Fertilized  Half inorganic, half organic fertilizer",NA
5255.01,Shankou Township,Managed Aggrading Subtropical Deciduous Forest with Fertilized treatment. Stand established around 2005,NAC,1,2005,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5255.02,Shankou Township,Managed Aggrading Subtropical Deciduous Forest with Fertilized treatment. Stand established around 2005,NAC,2,2005,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5255.03,Shankou Township,Managed Aggrading Subtropical Deciduous Forest with Fertilized treatment. Stand established around 2005,NAC,3,NAC,NAC,Management,Fertilization,NA,NAC,NA,NA,Fertilized,NA
5256.01,Tianmu Mountain,NA Temperate Evergreen Forest,NAC,1,NAC,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5257.01,Xiayang forest farm,Aggrading Subtropical Evergreen Forest. Stand established around 1996,NAC,1,1996,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5258.01,R-OP-4,"Managed Aggrading Tropical Evergreen Forest with Fertilized, drained treatment. Stand established around 2008",NAC,1,2008,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5258.02,R-OP-4,"Managed Aggrading Tropical Evergreen Forest with Fertilized, drained treatment. Stand established around 2008",NAC,2,2008,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5258.03,R-OP-4,"Managed Aggrading Tropical Evergreen Forest with Fertilized, drained treatment. Stand established around 2008",NAC,3,NAC,NAC,Management,Fertilization,NA,NAC,NA,NA,"Fertilized, drained",NA
5258.04,R-OP-4,"Managed Aggrading Tropical Evergreen Forest with Fertilized, drained treatment. Stand established around 2008",NAC,4,NAC,NAC,Management,Drained,NA,NAC,NA,NA,"Fertilized, drained",NA
5259.01,R-Ac-3,Managed Aggrading Tropical Evergreen Forest with Drained treatment. Stand established around 2009,NAC,1,2009,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5260.01,R-SF,Aggrading Tropical Evergreen Forest with Drained treatment. Stand established around 2006,NAC,1,2006,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5261.01,R-Rb-6,Managed Aggrading Tropical Evergreen Forest with Drained treatment. Stand established around 2006,NAC,1,2006,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5262.01,Yangjuangou,Aggrading Temperate Deciduous Forest. Stand established around 1983,NAC,1,1983,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5263.01,Wang_2014_ceob research site in Zhejiang China,Managed Aggrading Subtropical Deciduous Forest with Fertilized treatment. Stand established around 1992,NAC,1,1992,NAC,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
5263.02,Wang_2014_ceob research site in Zhejiang China,Managed Aggrading Subtropical Deciduous Forest with Fertilized treatment. Stand established around 1992,NAC,2,1992,NAC,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
5263.03,Wang_2014_ceob research site in Zhejiang China,Managed Aggrading Subtropical Deciduous Forest with Fertilized treatment. Stand established around 1992,NAC,3,NAC,NAC,Management,Fertilization,NA,NAC,NA,NA,Fertilized,NA
